t,n_dimers,maxpair_PS2_01,dstar_eff_01,maxpair_PS2_23,dstar_eff_23,maxpair_PS2_45,dstar_eff_45,maxpair_PS2_67,dstar_eff_67
0.0,2223,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265
0.5,2209,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265
1.0,2196,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265
1.5,2182,0.9997780043590836,3.464625801371746,0.9999018050403253,3.4652449038941495,0.9996034045307383,3.4637525321295053,0.999843168046012,3.4649516815327024
2.0,2169,0.999665268098718,3.464061963117178,0.9998002205275919,3.4647369056448007,0.9997537524344432,3.464504513352393,0.9994794587344891,3.463132518828978
2.5,2157,1.0,3.4657359027997265,0.9998271227008053,3.4648714415787394,0.9994405995237832,3.4629381178045335,0.9995674459208824,3.4635726645116294
3.0,2144,0.9984793772789604,3.4581270025939777,0.999912841863258,3.4653000931235614,0.9991666416086616,3.461567373662317,0.9998089258173459,3.4647804406014697
3.5,2131,1.0,3.4657359027997265,1.0,3.4657359027997265,0.9991871250079978,3.4616698750295876,0.9985188639872272,3.458324732904681
4.0,2117,0.999201317152505,3.46174089297689,0.9995106775121024,3.4632886915736547,0.9994599431488655,3.463034889127919,0.9955962983756299,3.44366877040418
4.5,2104,0.9984263992754521,3.4578617021269116,1.0,3.4657359027997265,0.999835272413184,3.464912197020251,0.9968654929004239,3.450038753015725
5.0,2091,0.9999159957571346,3.46531586394263,0.998584974125803,3.45865576295599,0.9992022264381848,3.461745443037276,0.9994233332284771,3.462851737260948
5.5,2079,0.9990056941313269,3.4607619002063794,0.9984225818498914,3.4578425848797045,0.998484312046193,3.458151713945812,0.9951560561578144,3.441457333989251
6.0,2067,0.9995035691713166,3.463253132343411,0.997988517837916,3.455668363253292,0.9991834410925354,3.461651440433298,0.9973298067591364,3.452367079971375
6.5,2055,0.9978381956695143,3.454915180786755,0.9972796172537586,3.4521154542406225,0.9998564559932276,3.46501813124873,0.9978117547117056,3.4547826878222185
7.0,2041,0.9966374970359809,3.4488950583907956,0.9971284745240007,3.4513576217254496,0.999615739540883,3.4638142312692994,0.992133066674786,3.4262456982993723
7.5,2030,0.9971611009942417,3.451521221187857,0.9990873624225297,3.4611706313762336,0.9956195930688155,3.4437857576845987,0.9996016681294838,3.4637438466710786
