t,n_dimers,maxpair_PS2_01,dstar_eff_01,maxpair_PS2_23,dstar_eff_23,maxpair_PS2_45,dstar_eff_45,maxpair_PS2_67,dstar_eff_67
0.0,2294,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265
0.5,2294,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265
1.0,2294,0.9997597971650525,3.464534744358381,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265
1.5,2294,0.9999943109858547,3.4657074576480875,1.0,3.4657359027997265,1.0,3.4657359027997265,1.0,3.4657359027997265
2.0,2294,1.0,3.4657359027997265,0.9993328327878389,3.4623989534635107,0.9995637171774341,3.4635540126916933,0.9998547796476523,3.465009748310507
2.5,2294,0.9990936821292219,3.461202258674017,1.0,3.4657359027997265,0.9990365573494042,3.4609163675008365,0.9992666875356501,3.462067995452461
3.0,2294,0.9994650929067749,3.463060651764418,0.999462956716647,3.4630499650859843,0.9996058353657635,3.4637646911120505,0.9983457299882968,3.457457703663507
3.5,2294,0.9993936750630605,3.4627033586685316,0.9996029966623692,3.4637504919781286,0.9997697534023865,3.464584537257573,0.9986603382184895,3.4590331031467842
4.0,2294,0.9975943676905543,3.453693250340943,0.9980354684318509,3.4559035838431567,0.9993402777557081,3.4624362030158755,0.9999618205024168,3.4655450016675324
4.5,2294,0.9948446470309357,3.4398924645451263,0.9997708349121347,3.4645899460487444,0.9999998811860763,3.465735308730073,0.9979253376002165,3.4553518153344105
5.0,2294,0.9958848172057962,3.4451175354962893,0.9992396950416227,3.4619329321158396,0.997869613453205,3.4550726075580975,0.9975044306980306,3.4532424606724947
5.5,2294,0.99661042604467,3.448759244922741,0.9976925581638011,3.4541853623878556,0.998356103214736,3.4575096554685625,0.9995825589314907,3.463648261693291
6.0,2294,0.996958797926233,3.4505067231688953,0.9962012837468714,3.4467061542993926,0.9976370766126734,3.4539073053181113,0.9994906537957834,3.463188522974434
6.5,2294,0.994596770068473,3.4386465019266,0.9986389253328511,3.458925893946691,0.9987539253878535,3.4595016447564926,0.9973259660519888,3.4523478249841237
7.0,2294,0.9920248882087461,3.4257004873403316,0.9979821377799887,3.455636398565287,0.9978944552391382,3.455197080116373,0.9985072023685616,3.4582663379800365
7.5,2294,0.9958347468513096,3.444866142903673,0.9994350622838054,3.4629104160315642,0.9965428739744148,3.4484203243275195,0.9984155197173373,3.457807218304174
8.0,2294,0.993882570559232,3.4350548149255844,0.9978440855763043,3.4549446940356594,0.9929854849856758,3.4305397409023635,0.9985323416500664,3.458392220722727
8.5,2294,0.993786694564876,3.4345724610646444,0.9959828554202323,3.44560972790376,0.9954699676944861,3.4430342828260105,0.9976797881942543,3.4541213644599984
9.0,2294,0.9896212907932433,3.4135711848457904,0.9978288146077777,3.4548681736373243,0.9976176029984126,3.453809705676018,0.9973308185707619,3.45237215257176
9.5,2294,0.9919542432233425,3.4253444100796675,0.9905089179637293,3.418053855864165,0.9986981765720154,3.4592225451185192,0.9963309498065402,3.447356914461102
10.0,2294,0.988289360012946,3.4068371547667,0.9927574766639354,3.429391514132102,0.996810375256469,3.449762290603508,0.9993421363146483,3.46244550193664
10.5,2294,0.9932450362483747,3.431846493876912,0.9942837774795747,3.437072789559269,0.9898684612549269,3.414819842297603,0.9929674023752244,3.4304486883372847
11.0,2294,0.980740885458801,3.368500965921842,0.9964139998838776,3.4477736766634015,0.9917588664527647,3.4243595057088867,0.9975710461194821,3.4535763599271863
11.5,2294,0.9754620086115188,3.3415155766400413,0.9910823346574237,3.4209475742782987,0.9890809516626591,3.4108404094293494,0.9981700093027209,3.4565775669204224
12.0,2294,0.980326422011466,3.3663875073376976,0.9923437255448982,3.42730723185688,0.9835717559215437,3.3829124825151573,0.9969186376608082,3.4503053052446364
12.5,2294,0.987546027743557,3.4030750382003894,0.9922771195870904,3.4269716213648493,0.9859696401717387,3.395087324027603,0.9972088405842978,3.451760592976761
13.0,2294,0.9824444597211508,3.3771785708873354,0.9942558746249257,3.4369324712376232,0.9850283092016262,3.39031141321561,0.9948305459918484,3.4398215934846785
13.5,2294,0.9878144382006012,3.4044338304984207,0.9901519741043183,3.41625171060697,0.988534015871762,3.4080747760081813,0.9935943084991371,3.4336044228976137
14.0,2294,0.9795173190531961,3.3622591016526733,0.9975656168915958,3.453549147616436,0.9847039546994728,3.388664719850072,0.9956837950811473,3.444108169692413
14.5,2294,0.9775473005940104,3.352192908105442,0.99198497936464,3.425499334892636,0.9885621564544188,3.4082171089055513,0.9853865080527886,3.392129298728709
15.0,2294,0.9804951167227783,3.367247834034422,0.9949659396762767,3.440502033346808,0.9835409739655552,3.3827559995870398,0.9803022487232137,3.366264213780817
15.5,2294,0.9821921504467183,3.375894316717817,0.9923961866575153,3.427571554211193,0.9777232132568187,3.353092592635213,0.9868097731680732,3.399345950417569
16.0,2294,0.9984533970621209,3.457996901985811,0.9921148361707475,3.4261538221582266,0.9711328932845142,3.31927611397648,0.9796667680415095,3.363021914037623
16.5,2294,0.9843890867591536,3.3870656692395955,0.9916510350773196,3.4238158390897566,0.970839299421762,3.317764280459545,0.9764490915625295,3.346572584795105
17.0,2294,0.9853086776288907,3.391734359803076,0.9901939989091283,3.4164639200157754,0.9715101710305473,3.321218198745971,0.976180546818021,3.3451972868844155
17.5,2294,0.9905743216451387,3.4183839968704866,0.99042990753356,3.4176550024054198,0.9793149417058584,3.3612259486251683,0.9768003860048785,3.3483710977355727
18.0,2294,0.991740701914676,3.424267927478274,0.9948626080526541,3.439982734215064,0.9758178136105613,3.343339020919708,0.9720523369948352,3.324007746167843
18.5,2294,0.9819118026332853,3.3744669593984793,0.9887317641893276,3.4090748859590994,0.9744071963056102,3.336105919386399,0.9765627495455285,3.3471545473860886
19.0,2294,0.9850497046814687,3.3904200154115256,0.9865198969246738,3.3978769802303885,0.9772308554224177,3.3505740790153835,0.9711637020064237,3.3194347340450463
19.5,2294,0.9940428301779104,3.4358609800813094,0.9909398268309796,3.4202285720922547,0.9745441117679644,3.3368084277662247,0.9817819812438945,3.373805851283529
20.0,2294,0.9856385638684292,3.3934081044659123,0.9934091886554812,3.432672769559023,0.9839338169879244,3.384752686047248,0.9794288969803521,3.3618077259478154
20.5,2294,0.9714571371638544,3.3209452457915782,0.980570505056641,3.367632259384918,0.9799103318638417,3.364264854790494,0.977966284664687,3.3543354863020163
21.0,2294,0.9697950725661533,3.312383426799206,0.9790311763238831,3.3597769433581792,0.9732011165706709,3.3299132990266638,0.9783729969733531,3.3564144320060807
21.5,2294,0.9640499690615981,3.2826751498554962,0.9884715890400968,3.4077590114421588,0.9715754346077206,3.3215540747208046,0.9749354661483417,3.3388159090964615
22.0,2294,0.9561233586842526,3.2413942129267186,0.9904340614985734,3.417675972876277,0.9704163853180588,3.3155857209131727,0.9760546172733486,3.3445522337311715
22.5,2294,0.9547219586608394,3.234060284523686,0.9831179139072581,3.380604838206531,0.9685795241370532,3.3061124583780046,0.971722629870221,3.322311525497258
23.0,2294,0.948603412800048,3.2019135636891427,0.9698357700449836,3.312593247544175,0.9622972904292777,3.2735766910635054,0.9816121333114467,3.3729407782367455
23.5,2294,0.9516966826474761,3.218191374687982,0.9647666477327158,3.286390789268072,0.9537000637855886,3.2287056252245443,0.9765331433186722,3.347002961245507
24.0,2294,0.95593893499733,3.240429685316379,0.961034770983059,3.267012459889468,0.9530281300347113,3.2251816107327564,0.9736744847050016,3.332344723732735
24.5,2294,0.9498906181566522,3.208693703804725,0.9664257372573035,3.2949818024972526,0.9547508970923003,3.234211836463144,0.9736565456839394,3.3322526026666055
25.0,2294,0.9534972328922766,3.22764212280437,0.9687919995372524,3.3072091783331325,0.9457281448714321,3.1867352802202937,0.9674404153860354,3.3002286921046746
25.5,2294,0.9543404045477427,3.2320616378292124,0.9613055773918678,3.2684211927958398,0.942245971357674,3.1682912908012355,0.9624601174560375,3.274422652359621
26.0,2294,0.9403850514038904,3.158406610599078,0.9619270249830648,3.2716524588010962,0.9255271174161614,3.07877666724851,0.9636524599099837,3.280613062101315
26.5,2294,0.9386283397270423,3.1490574904865554,0.9596531050460059,3.2598188591351516,0.9250405545721642,3.076147404549424,0.9511020888289651,3.2150665364403572
27.0,2294,0.9343529252738552,3.126230663764054,0.9522285486448191,3.2209848983118965,0.9274027414254687,3.0888991478215027,0.9466434982188887,3.1915723502651128
27.5,2294,0.927368915060523,3.0887167730001535,0.9554067635341,3.2376454088906623,0.9308459750759819,3.1074286243152534,0.9426781360452773,3.170584034012904
28.0,2294,0.9223840508141293,3.061767897092165,0.9608620903486199,3.2661139692452608,0.9247403992039467,3.0745247509577163,0.9422847971572375,3.16849731449805
28.5,2294,0.9141411762837371,3.016884604666506,0.9640344145153089,3.2825944762790593,0.9296427610697056,3.1009614302352966,0.9462989946236979,3.1897524133135313
29.0,2294,0.9132309371864616,3.011903467185815,0.9575635449449057,3.2489199295411337,0.9172279633837688,3.033739699340207,0.9453317780688502,3.184639276790798
29.5,2294,0.9075684871258898,2.980804663882857,0.9593213072198017,3.2580898218567507,0.912245902277385,3.0065074249935133,0.9373536235016788,3.1422625615025215
30.0,2294,0.9103262867308072,2.995974968348001,0.9712579160823841,3.3199197681651205,0.912888272983396,3.0100270058618275,0.9383686191461297,3.14767378775149
30.5,2294,0.9040849224442318,2.9615759915736084,0.967330834792153,3.2996623171702244,0.9145756657171703,3.019260529859678,0.9444770798856189,3.1801166064799435
31.0,2294,0.8973379607958182,2.924122302828605,0.9602969672166892,3.26317239527196,0.911136236171243,3.000421666996126,0.9290412861625027,3.097725404569214
31.5,2294,0.8986361048869226,2.931350382242343,0.9584687885797016,3.2536445037892396,0.9151273819445135,3.022275862018464,0.922536729519512,3.062595459485948
32.0,2294,0.8962947822736426,2.9183062925900085,0.947965931957772,3.1985523321684224,0.9054941086111017,2.9693633632636223,0.9222021550198156,3.0607817908623343
32.5,2294,0.8956729957524731,2.9148364392045387,0.9484717758284211,3.2012196693584007,0.9196582482332119,3.0469701664867612,0.9145751692071543,3.0192578154306298
33.0,2294,0.8988549588559241,2.932567934721448,0.9501619392263386,3.2101216699442734,0.9221679788357978,3.0605964908328316,0.9092518298362852,2.9900699895530676
33.5,2294,0.8956507089688438,2.9147120240384154,0.9504873227436346,3.2118336297833943,0.9212369766998936,3.055546042138607,0.9078209458087114,2.9821953224372644
34.0,2294,0.8857167806666235,2.8589457021669107,0.9511673652993322,3.215409686934895,0.9223729461517892,3.061707701292076,0.9035609287710371,2.9586772285912515
34.5,2294,0.8792707438967575,2.822423826854888,0.9450008177268394,3.182888471952917,0.9265710495916859,3.084413151883465,0.9083579284878444,2.9851519843739274
35.0,2294,0.8838671603317629,2.848493409028504,0.9433432942217943,3.174110813684759,0.9177043069930693,3.036335673195433,0.8929238579644603,2.899466066908344
35.5,2294,0.8709684652891377,2.7749883629797067,0.9418803761858122,3.1663508945166297,0.9158827361199433,3.0264012036035677,0.9000174395413774,2.939030209912896
36.0,2294,0.873877394247808,2.7916599310601042,0.938106210304915,3.1462753738809353,0.9167815272664888,3.031305490965748,0.8977085953743003,2.92618706589826
36.5,2294,0.8624018742333843,2.725566375031836,0.9436393549421248,3.1756797773574825,0.9170260968604906,3.032639161914839,0.891306624533801,2.8904020256344602
37.0,2294,0.8656523045377292,2.744376168021581,0.9298821339023682,3.102248709769074,0.9078450930053983,2.982328316039458,0.896802515585698,2.9211378920031112
37.5,2294,0.8628846047322233,2.7283643481065765,0.9205597259460881,3.0518689219474555,0.8972401241655314,2.9235771238185437,0.8909631171408259,2.888474666440751
38.0,2294,0.8567592162864012,2.692744097696076,0.911836765561664,3.004264452513177,0.8932866801867247,2.9014973068966037,0.8904921311280048,2.8858308390179044
38.5,2294,0.8495417425645658,2.650444896433262,0.9180337436032372,3.038130246302404,0.8861604973594613,2.861449920193836,0.8851265375277859,2.855612583112101
39.0,2294,0.8581994233087492,2.7011420107866,0.9187047152645927,3.0417833069108036,0.8821849292489418,2.838968029785589,0.8766712351377364,2.807619746258302
39.5,2294,0.8545611047931906,2.6798995549476134,0.9079489782130872,2.9829004360251377,0.8784463886233512,2.8177339065110822,0.871158040474064,2.776076545640653
40.0,2294,0.8565177525166209,2.6913347297084367,0.9061057498317552,2.9727396123897383,0.8799435570105538,2.826248336161419,0.8714699383091974,2.77786635874053
40.5,2294,0.8502182315810592,2.6544248057292874,0.9061513608669476,2.9729912932077234,0.8762498366433981,2.805215767498278,0.8732706410678185,2.7881871102566147
41.0,2294,0.8614628080326817,2.720118927194129,0.9100128725483456,2.9942532332308893,0.878046939870452,2.8154597802544923,0.8735683489806343,2.789891376748227
41.5,2294,0.8596506828086091,2.7095901276505208,0.9029674084224091,2.95539180893985,0.8718745678770452,2.7801873548126075,0.8645185759581268,2.737823469934651
42.0,2294,0.8604525845868478,2.7142520677301256,0.9002742380229426,2.9404566370108336,0.8727026161380609,2.7849337674722756,0.8642522624137681,2.736282990765555
